"","batch.id","response_type","value"
"3921","X-138.INC280 + trastuzumab","TGI","NA"
"3922","X-138.LEE011","angle","NA"
"3923","X-138.LEE011","abc","NA"
"3924","X-138.LEE011","TGI","NA"
"3925","X-138.LEE011 + everolimus","angle","NA"
"3926","X-138.LEE011 + everolimus","abc","NA"
"3927","X-138.LEE011 + everolimus","TGI","NA"
"3928","X-138.LJM716","angle","NA"
"3929","X-138.LJM716","abc","NA"
"3930","X-138.LJM716","TGI","NA"
"3931","X-138.LJM716 + trastuzumab","angle","NA"
"3932","X-138.LJM716 + trastuzumab","abc","NA"
"3933","X-138.LJM716 + trastuzumab","TGI","NA"
"3934","X-138.LLM871","angle","NA"
"3935","X-138.LLM871","abc","NA"
"3936","X-138.LLM871","TGI","NA"
"3937","X-138.trastuzumab","angle","NA"
"3938","X-138.trastuzumab","abc","NA"
"3939","X-138.trastuzumab","TGI","NA"
"3940","X-1402.LFW527 + binimetinib","angle","NA"
"3941","X-1402.LFW527 + binimetinib","abc","NA"
"3942","X-1402.LFW527 + binimetinib","TGI","NA"
"3943","X-1407.BGJ398","angle","3.3223"
"3944","X-1407.BGJ398","abc","186.3531"
"3945","X-1407.BGJ398","TGI","259.9048"
"3946","X-1407.binimetinib","angle","28.5517"
"3947","X-1407.binimetinib","abc","281.1989"
"3948","X-1407.binimetinib","TGI","-121.0156"
"3949","X-1407.BKM120","angle","12.6681"
"3950","X-1407.BKM120","abc","283.8817"
"3951","X-1407.BKM120","TGI","76.5217"
"3952","X-1407.BYL719","angle","1.9018"
"3953","X-1407.BYL719","abc","135.6551"
"3954","X-1407.BYL719","TGI","-71.1569"
"3955","X-1407.BYL719 + LEE011","angle","13.4687"
"3956","X-1407.BYL719 + LEE011","abc","242.1161"
"3957","X-1407.BYL719 + LEE011","TGI","-19.8851"
"3958","X-1407.BYL719 + LJM716","angle","28.8796"
"3959","X-1407.BYL719 + LJM716","abc","333.7286"
"3960","X-1407.BYL719 + LJM716","TGI","34.9304"
"3961","X-1407.CGM097","angle","-2.7440"
"3962","X-1407.CGM097","abc","-421.0529"
"3963","X-1407.CGM097","TGI","6.8480"
"3964","X-1407.CLR457","angle","148.3312"
"3965","X-1407.CLR457","abc","315.1112"
"3966","X-1407.CLR457","TGI","-19.9720"
"3967","X-1407.HDM201","angle","-0.3889"
"3968","X-1407.HDM201","abc","-89.7763"
"3969","X-1407.HDM201","TGI","85.7333"
"3970","X-1407.INC424","angle","1.2419"
"3971","X-1407.INC424","abc","44.4418"
"3972","X-1407.INC424","TGI","-2.5858"
"3973","X-1407.LEE011","angle","2.7568"
"3974","X-1407.LEE011","abc","163.8833"
"3975","X-1407.LEE011","TGI","-45.1398"
"3976","X-1407.LEE011 + everolimus","angle","16.0056"
"3977","X-1407.LEE011 + everolimus","abc","222.3676"
"3978","X-1407.LEE011 + everolimus","TGI","-12.5009"
"3979","X-1407.LFA102","angle","-1.6781"
"3980","X-1407.LFA102","abc","-245.5925"
"3981","X-1407.LFA102","TGI","5.5526"
"3982","X-1407.LFW527 + everolimus","angle","164.6080"
"3983","X-1407.LFW527 + everolimus","abc","154.9723"
"3984","X-1407.LFW527 + everolimus","TGI","-17.1054"
"3985","X-1407.LJM716","angle","-0.3340"
"3986","X-1407.LJM716","abc","-41.5529"
"3987","X-1407.LJM716","TGI","-6.9565"
"3988","X-1407.LJM716 + trastuzumab","angle","7.2742"
"3989","X-1407.LJM716 + trastuzumab","abc","245.9691"
"3990","X-1407.LJM716 + trastuzumab","TGI","-43.8295"
"3991","X-1407.LKA136","angle","-0.5091"
"3992","X-1407.LKA136","abc","-96.6000"
"3993","X-1407.LKA136","TGI","9.1784"
"3994","X-1407.LLM871","angle","2.3178"
"3995","X-1407.LLM871","abc","43.9221"
"3996","X-1407.LLM871","TGI","-9.1713"
"3997","X-1407.paclitaxel","angle","-0.2387"
"3998","X-1407.paclitaxel","abc","-174.9971"
"3999","X-1407.paclitaxel","TGI","-0.6486"
"4000","X-1407.tamoxifen","angle","-0.9659"
"4001","X-1407.tamoxifen","abc","-179.3954"
"4002","X-1407.tamoxifen","TGI","15.4351"
"4003","X-1407.trastuzumab","angle","-0.9806"
"4004","X-1407.trastuzumab","abc","-186.2704"
"4005","X-1407.trastuzumab","TGI","7.6154"
"4006","X-141.BYL719","angle","122.8786"
"4007","X-141.BYL719","abc","76.8293"
"4008","X-141.BYL719","TGI","-5.8175"
"4009","X-141.BYL719 + HSP990","angle","148.7071"
"4010","X-141.BYL719 + HSP990","abc","179.7538"
"4011","X-141.BYL719 + HSP990","TGI","-38.0963"
"4012","X-141.BYL719 + LJM716","angle","-78.0972"
"4013","X-141.BYL719 + LJM716","abc","-156.9783"
"4014","X-141.BYL719 + LJM716","TGI","-66.2807"
"4015","X-141.everolimus","angle","134.3600"
"4016","X-141.everolimus","abc","110.2562"
"4017","X-141.everolimus","TGI","-17.9957"
"4018","X-141.HSP990","angle","-3.0380"
"4019","X-141.HSP990","abc","-155.0335"
"4020","X-141.HSP990","TGI","-1.0684"
"4021","X-141.LEE011","angle","-15.6375"
"4022","X-141.LEE011","abc","-174.5109"
"4023","X-141.LEE011","TGI","9.6178"
"4024","X-141.LEE011 + everolimus","angle","140.3743"
"4025","X-141.LEE011 + everolimus","abc","87.2616"
"4026","X-141.LEE011 + everolimus","TGI","-6.6995"
"4027","X-141.LJM716","angle","6.6994"
"4028","X-141.LJM716","abc","9.6743"
"4029","X-141.LJM716","TGI","28.2941"
"4030","X-142.BYL719","angle","1.6101"
"4031","X-142.BYL719","abc","270.0029"
"4032","X-142.BYL719","TGI","-188.3243"
"4033","X-142.BYL719 + HSP990","angle","28.7938"
"4034","X-142.BYL719 + HSP990","abc","592.2091"
"4035","X-142.BYL719 + HSP990","TGI","434.2500"
"4036","X-142.BYL719 + LJM716","angle","1.9108"
"4037","X-142.BYL719 + LJM716","abc","254.4667"
"4038","X-142.BYL719 + LJM716","TGI","-15.6061"
"4039","X-142.everolimus","angle","54.5510"
"4040","X-142.everolimus","abc","591.5141"
"4041","X-142.everolimus","TGI","-26.9078"
"4042","X-142.HSP990","angle","5.0302"
"4043","X-142.HSP990","abc","468.8041"
"4044","X-142.HSP990","TGI","-338.9259"
"4045","X-142.LEE011","angle","8.1132"
"4046","X-142.LEE011","abc","526.5704"
"4047","X-142.LEE011","TGI","-71.7090"
"4048","X-142.LJM716","angle","7.6161"
"4049","X-142.LJM716","abc","479.1643"
"4050","X-142.LJM716","TGI","-59.9769"
"4051","X-1441.5FU","angle","13.9880"
"4052","X-1441.5FU","abc","418.0388"
"4053","X-1441.5FU","TGI","33.1689"
"4054","X-1441.binimetinib","angle","155.8357"
"4055","X-1441.binimetinib","abc","574.0490"
"4056","X-1441.binimetinib","TGI","41.0571"
"4057","X-1441.BKM120","angle","156.8908"
"4058","X-1441.BKM120","abc","580.2560"
"4059","X-1441.BKM120","TGI","62.1806"
"4060","X-1441.BKM120 + LJC049","angle","156.1256"
"4061","X-1441.BKM120 + LJC049","abc","169.8393"
"4062","X-1441.BKM120 + LJC049","TGI","12.2010"
"4063","X-1441.BYL719","angle","60.5413"
"4064","X-1441.BYL719","abc","495.2569"
"4065","X-1441.BYL719","TGI","32.3568"
"4066","X-1441.BYL719 + binimetinib","angle","155.2015"
"4067","X-1441.BYL719 + binimetinib","abc","573.8520"
"4068","X-1441.BYL719 + binimetinib","TGI","44.5216"
"4069","X-1441.BYL719 + cetuximab","angle","18.9860"
"4070","X-1441.BYL719 + cetuximab","abc","447.4959"
"4071","X-1441.BYL719 + cetuximab","TGI","52.5242"
"4072","X-1441.BYL719 + cetuximab + encorafenib","angle","24.8448"
"4073","X-1441.BYL719 + cetuximab + encorafenib","abc","454.7525"
"4074","X-1441.BYL719 + cetuximab + encorafenib","TGI","36.8827"
"4075","X-1441.BYL719 + encorafenib","angle","55.8615"
"4076","X-1441.BYL719 + encorafenib","abc","401.7357"
"4077","X-1441.BYL719 + encorafenib","TGI","22.8063"
"4078","X-1441.BYL719 + LJM716","angle","104.8590"
"4079","X-1441.BYL719 + LJM716","abc","508.6684"
"4080","X-1441.BYL719 + LJM716","TGI","45.2752"
"4081","X-1441.cetuximab","angle","18.7146"
"4082","X-1441.cetuximab","abc","469.1112"
"4083","X-1441.cetuximab","TGI","28.9748"
"4084","X-1441.cetuximab + encorafenib","angle","69.1042"
"4085","X-1441.cetuximab + encorafenib","abc","467.2724"
"4086","X-1441.cetuximab + encorafenib","TGI","93.9343"
"4087","X-1441.CGM097","angle","4.6886"
"4088","X-1441.CGM097","abc","313.2031"
"4089","X-1441.CGM097","TGI","31.6907"
"4090","X-1441.CKX620","angle","124.0506"
"4091","X-1441.CKX620","abc","538.3194"
"4092","X-1441.CKX620","TGI","39.0710"
"4093","X-1441.CLR457","angle","140.2634"
"4094","X-1441.CLR457","abc","522.5602"
"4095","X-1441.CLR457","TGI","93.4759"
"4096","X-1441.encorafenib","angle","2.3584"
"4097","X-1441.encorafenib","abc","168.3184"
"4098","X-1441.encorafenib","TGI","15.4542"
"4099","X-1441.HDM201","angle","11.7671"
"4100","X-1441.HDM201","abc","394.7602"
"4101","X-1441.HDM201","TGI","46.5101"
"4102","X-1441.LEE011","angle","18.6166"
"4103","X-1441.LEE011","abc","434.5490"
"4104","X-1441.LEE011","TGI","47.3386"
"4105","X-1441.LJC049","angle","0.8401"
"4106","X-1441.LJC049","abc","103.7452"
"4107","X-1441.LJC049","TGI","10.1527"
"4108","X-1441.LKA136","angle","8.5174"
"4109","X-1441.LKA136","abc","372.1310"
"4110","X-1441.LKA136","TGI","57.3085"
"4111","X-1442.BGJ398","angle","0.7222"
"4112","X-1442.BGJ398","abc","271.1731"
"4113","X-1442.BGJ398","TGI","1.4908"
"4114","X-1442.binimetinib","angle","167.7031"
"4115","X-1442.binimetinib","abc","397.0004"
"4116","X-1442.binimetinib","TGI","3.8876"
"4117","X-1442.BKM120","angle","8.0330"
"4118","X-1442.BKM120","abc","348.9615"
"4119","X-1442.BKM120","TGI","2.8734"
"4120","X-1442.BKM120 + binimetinib","angle","4.3225"
"4121","X-1442.BKM120 + binimetinib","abc","313.6615"
"4122","X-1442.BKM120 + binimetinib","TGI","2.6653"
"4123","X-1442.BYL719","angle","3.0972"
"4124","X-1442.BYL719","abc","271.4692"
"4125","X-1442.BYL719","TGI","2.6402"
"4126","X-1442.BYL719 + LGH447","angle","0.2054"
"4127","X-1442.BYL719 + LGH447","abc","170.4346"
"4128","X-1442.BYL719 + LGH447","TGI","1.7080"
"4129","X-1442.BYL719 + LJM716","angle","8.2618"
"4130","X-1442.BYL719 + LJM716","abc","387.8038"
"4131","X-1442.BYL719 + LJM716","TGI","2.5248"
"4132","X-1442.cetuximab","angle","0.7067"
"4133","X-1442.cetuximab","abc","320.0038"
"4134","X-1442.cetuximab","TGI","1.3515"
"4135","X-1442.CGM097","angle","-0.7862"
"4136","X-1442.CGM097","abc","-40.7615"
"4137","X-1442.CGM097","TGI","-2.5548"
"4138","X-1442.CKX620","angle","96.5283"
"4139","X-1442.CKX620","abc","338.9577"
"4140","X-1442.CKX620","TGI","4.0853"
"4141","X-1442.CLR457","angle","0.0561"
"4142","X-1442.CLR457","abc","197.2054"
"4143","X-1442.CLR457","TGI","1.7189"
"4144","X-1442.erlotinib","angle","40.4140"
"4145","X-1442.erlotinib","abc","333.3764"
"4146","X-1442.erlotinib","TGI","2.3065"
"4147","X-1442.HDM201","angle","0.0384"
"4148","X-1442.HDM201","abc","139.0808"
"4149","X-1442.HDM201","TGI","1.1025"
"4150","X-1442.HSP990","angle","0.1009"
"4151","X-1442.HSP990","abc","227.2954"
"4152","X-1442.HSP990","TGI","2.0752"
"4153","X-1442.INC280","angle","3.2817"
"4154","X-1442.INC280","abc","385.7154"
"4155","X-1442.INC280","TGI","2.1458"
"4156","X-1442.LCL161 + paclitaxel","angle","1.4318"
"4157","X-1442.LCL161 + paclitaxel","abc","266.5245"
"4158","X-1442.LCL161 + paclitaxel","TGI","2.3891"
"4159","X-1442.LEE011","angle","-0.7624"
"4160","X-1442.LEE011","abc","-7.8346"
"4161","X-1442.LEE011","TGI","-1.0008"
"4162","X-1442.LGH447","angle","2.4265"
"4163","X-1442.LGH447","abc","291.3000"
"4164","X-1442.LGH447","TGI","2.3473"
"4165","X-1442.LLM871","angle","2.4513"
"4166","X-1442.LLM871","abc","350.3804"
"4167","X-1442.LLM871","TGI","2.2816"
"4168","X-1442.paclitaxel","angle","-0.9344"
"4169","X-1442.paclitaxel","abc","48.1700"
"4170","X-1442.paclitaxel","TGI","-0.7178"
"4171","X-1443.5FU","angle","-88.6505"
"4172","X-1443.5FU","abc","-117.4332"
"4173","X-1443.5FU","TGI","3.4421"
"4174","X-1443.binimetinib","angle","53.2471"
"4175","X-1443.binimetinib","abc","50.8530"
"4176","X-1443.binimetinib","TGI","-4.2456"
"4177","X-1443.BKM120","angle","-100.7948"
"4178","X-1443.BKM120","abc","-471.0488"
"4179","X-1443.BKM120","TGI","26.5238"
"4180","X-1443.BKM120 + LJC049","angle","-12.9142"
"4181","X-1443.BKM120 + LJC049","abc","-359.2076"
"4182","X-1443.BKM120 + LJC049","TGI","12.6690"
"4183","X-1443.BYL719","angle","-13.9414"
"4184","X-1443.BYL719","abc","-577.0978"
"4185","X-1443.BYL719","TGI","10.9342"
"4186","X-1443.BYL719 + binimetinib","angle","146.9657"
"4187","X-1443.BYL719 + binimetinib","abc","221.8078"
"4188","X-1443.BYL719 + binimetinib","TGI","-101.0988"
"4189","X-1443.BYL719 + cetuximab","angle","148.7591"
"4190","X-1443.BYL719 + cetuximab","abc","154.8397"
"4191","X-1443.BYL719 + cetuximab","TGI","-22.1893"
"4192","X-1443.BYL719 + cetuximab + encorafenib","angle","158.2978"
"4193","X-1443.BYL719 + cetuximab + encorafenib","abc","230.9073"
"4194","X-1443.BYL719 + cetuximab + encorafenib","TGI","-20.4885"
"4195","X-1443.BYL719 + encorafenib","angle","2.5839"
"4196","X-1443.BYL719 + encorafenib","abc","-18.1910"
"4197","X-1443.BYL719 + encorafenib","TGI","-28.8387"
"4198","X-1443.BYL719 + LJM716","angle","47.6435"
"4199","X-1443.BYL719 + LJM716","abc","35.2293"
"4200","X-1443.BYL719 + LJM716","TGI","17.5000"
"4201","X-1443.cetuximab","angle","158.7432"
"4202","X-1443.cetuximab","abc","285.0828"
"4203","X-1443.cetuximab","TGI","-83.3178"
"4204","X-1443.cetuximab + encorafenib","angle","136.7745"
"4205","X-1443.cetuximab + encorafenib","abc","42.9682"
"4206","X-1443.cetuximab + encorafenib","TGI","-4.2326"
"4207","X-1443.CGM097","angle","-99.2773"
"4208","X-1443.CGM097","abc","-191.8126"
"4209","X-1443.CGM097","TGI","366.5000"
"4210","X-1443.CKX620","angle","-58.9765"
"4211","X-1443.CKX620","abc","-52.0505"
"4212","X-1443.CKX620","TGI","3.1469"
"4213","X-1443.CLR457","angle","16.1795"
"4214","X-1443.CLR457","abc","37.5642"
"4215","X-1443.CLR457","TGI","-16.4228"
"4216","X-1443.encorafenib","angle","-99.8037"
"4217","X-1443.encorafenib","abc","-252.0281"
"4218","X-1443.encorafenib","TGI","36.9264"
"4219","X-1443.HDM201","angle","-100.5316"
"4220","X-1443.HDM201","abc","-448.9470"
"4221","X-1443.HDM201","TGI","7.9831"
"4222","X-1443.LEE011","angle","-85.9278"
"4223","X-1443.LEE011","abc","-41.3798"
"4224","X-1443.LEE011","TGI","14.4080"
"4225","X-1443.LFW527 + binimetinib","angle","-79.5987"
"4226","X-1443.LFW527 + binimetinib","abc","-78.8080"
"4227","X-1443.LFW527 + binimetinib","TGI","3.0886"
"4228","X-1443.LJC049","angle","-108.0829"
"4229","X-1443.LJC049","abc","-101.0900"
"4230","X-1443.LJC049","TGI","24.2571"
"4231","X-1443.LKA136","angle","3.8763"
"4232","X-1443.LKA136","abc","-35.0785"
"4233","X-1443.LKA136","TGI","-4.4114"
"4234","X-144.BYL719 + HSP990","angle","0.7084"
"4235","X-144.BYL719 + HSP990","abc","265.1731"
"4236","X-144.BYL719 + HSP990","TGI","-35.8564"
"4237","X-144.BYL719 + LJM716","angle","6.9471"
"4238","X-144.BYL719 + LJM716","abc","597.0742"
"4239","X-144.BYL719 + LJM716","TGI","-56.3003"
"4240","X-144.everolimus","angle","0.6849"
"4241","X-144.everolimus","abc","378.8346"
"4242","X-144.everolimus","TGI","65.8294"
"4243","X-144.HSP990","angle","0.2794"
"4244","X-144.HSP990","abc","240.8038"
"4245","X-144.HSP990","TGI","25.9373"
"4246","X-144.LEE011","angle","0.2376"
"4247","X-144.LEE011","abc","60.1692"
"4248","X-144.LEE011","TGI","-8.8721"
"4249","X-144.LEE011 + everolimus","angle","3.1792"
"4250","X-144.LEE011 + everolimus","abc","605.0923"
"4251","X-144.LEE011 + everolimus","TGI","88.6570"
"4252","X-144.LJM716","angle","1.1199"
"4253","X-144.LJM716","abc","503.2462"
"4254","X-144.LJM716","TGI","36.4906"
"4255","X-1468.BGJ398","angle","1.9513"
"4256","X-1468.BGJ398","abc","172.3029"
"4257","X-1468.BGJ398","TGI","24.1021"
"4258","X-1468.binimetinib","angle","36.4726"
"4259","X-1468.binimetinib","abc","383.7471"
"4260","X-1468.binimetinib","TGI","25.2494"
"4261","X-1468.BKM120","angle","147.4861"
"4262","X-1468.BKM120","abc","421.2943"
"4263","X-1468.BKM120","TGI","35.1222"
"4264","X-1468.BYL719","angle","68.9715"
"4265","X-1468.BYL719","abc","392.6200"
"4266","X-1468.BYL719","TGI","27.9574"
"4267","X-1468.BYL719 + LEE011","angle","149.0431"
"4268","X-1468.BYL719 + LEE011","abc","427.4743"
"4269","X-1468.BYL719 + LEE011","TGI","34.1230"
"4270","X-1468.BYL719 + LJM716","angle","19.8220"
"4271","X-1468.BYL719 + LJM716","abc","348.0900"
"4272","X-1468.BYL719 + LJM716","TGI","105.6316"
"4273","X-1468.CGM097","angle","-0.1684"
"4274","X-1468.CGM097","abc","0.9843"
"4275","X-1468.CGM097","TGI","-4.0780"
"4276","X-1468.CLR457","angle","35.9439"
"4277","X-1468.CLR457","abc","365.3929"
"4278","X-1468.CLR457","TGI","34.6333"
"4279","X-1468.HDM201","angle","22.2403"
"4280","X-1468.HDM201","abc","356.9200"
"4281","X-1468.HDM201","TGI","30.0434"
"4282","X-1468.INC424","angle","-0.1843"
"4283","X-1468.INC424","abc","-36.6300"
"4284","X-1468.INC424","TGI","5.0314"
"4285","X-1468.LEE011","angle","56.0784"
"4286","X-1468.LEE011","abc","392.0229"
"4287","X-1468.LEE011","TGI","28.5693"
"4288","X-1468.LEE011 + everolimus","angle","19.9194"
"4289","X-1468.LEE011 + everolimus","abc","354.7571"
"4290","X-1468.LEE011 + everolimus","TGI","26.6225"
"4291","X-1468.LFA102","angle","0.4424"
"4292","X-1468.LFA102","abc","37.3200"
"4293","X-1468.LFA102","TGI","22.8289"
"4294","X-1468.LFW527 + everolimus","angle","29.7491"
"4295","X-1468.LFW527 + everolimus","abc","388.2786"
"4296","X-1468.LFW527 + everolimus","TGI","19.3091"
"4297","X-1468.LJM716","angle","13.7156"
"4298","X-1468.LJM716","abc","316.5614"
"4299","X-1468.LJM716","TGI","62.4024"
"4300","X-1468.LJM716 + trastuzumab","angle","5.9686"
"4301","X-1468.LJM716 + trastuzumab","abc","284.6100"
"4302","X-1468.LJM716 + trastuzumab","TGI","30.5921"
"4303","X-1468.LKA136","angle","1.5385"
"4304","X-1468.LKA136","abc","152.6043"
"4305","X-1468.LKA136","TGI","20.2828"
"4306","X-1468.LLM871","angle","27.5732"
"4307","X-1468.LLM871","abc","315.7100"
"4308","X-1468.LLM871","TGI","-102.1333"
"4309","X-1468.paclitaxel","angle","9.3465"
"4310","X-1468.paclitaxel","abc","298.4114"
"4311","X-1468.paclitaxel","TGI","34.2450"
"4312","X-1468.tamoxifen","angle","-1.2359"
"4313","X-1468.tamoxifen","abc","-191.7107"
"4314","X-1468.tamoxifen","TGI","-11.4359"
"4315","X-1468.trastuzumab","angle","2.5269"
"4316","X-1468.trastuzumab","abc","208.2286"
"4317","X-1468.trastuzumab","TGI","24.3788"
"4318","X-146.BYL719","angle","13.9876"
"4319","X-146.BYL719","abc","152.9275"
"4320","X-146.BYL719","TGI","-Inf"
"4321","X-146.BYL719 + HSP990","angle","167.0201"
"4322","X-146.BYL719 + HSP990","abc","330.8090"
"4323","X-146.BYL719 + HSP990","TGI","-9.0830"
"4324","X-146.BYL719 + LJM716","angle","154.0659"
"4325","X-146.BYL719 + LJM716","abc","315.2708"
"4326","X-146.BYL719 + LJM716","TGI","-18.4722"
"4327","X-146.HSP990","angle","142.9548"
"4328","X-146.HSP990","abc","230.1540"
"4329","X-146.HSP990","TGI","-34.5714"
"4330","X-146.LEE011","angle","-5.8146"
"4331","X-146.LEE011","abc","55.9984"
"4332","X-146.LEE011","TGI","352.2609"
"4333","X-146.LEE011 + everolimus","angle","114.8037"
"4334","X-146.LEE011 + everolimus","abc","216.8283"
"4335","X-146.LEE011 + everolimus","TGI","132.8750"
"4336","X-146.LJM716","angle","140.3312"
"4337","X-146.LJM716","abc","246.5567"
"4338","X-146.LJM716","TGI","-8.7961"
"4339","X-1479.5FU","angle","9.7767"
"4340","X-1479.5FU","abc","20.8152"
"4341","X-1479.5FU","TGI","6.9796"
"4342","X-1479.binimetinib","angle","-8.1947"
"4343","X-1479.binimetinib","abc","-41.0448"
"4344","X-1479.binimetinib","TGI","7.0994"
"4345","X-1479.BKM120","angle","-11.7617"
"4346","X-1479.BKM120","abc","-21.0329"
"4347","X-1479.BKM120","TGI","-3.5346"
"4348","X-1479.BKM120 + LJC049","angle","-9.5700"
"4349","X-1479.BKM120 + LJC049","abc","2.9125"
"4350","X-1479.BKM120 + LJC049","TGI","-2.2383"
"4351","X-1479.BYL719","angle","-16.0183"
"4352","X-1479.BYL719","abc","-48.5023"
"4353","X-1479.BYL719","TGI","-49.9231"
"4354","X-1479.BYL719 + binimetinib","angle","127.1572"
"4355","X-1479.BYL719 + binimetinib","abc","135.3012"
"4356","X-1479.BYL719 + binimetinib","TGI","9.6687"
"4357","X-1479.BYL719 + cetuximab","angle","-5.4336"
"4358","X-1479.BYL719 + cetuximab","abc","1.6339"
"4359","X-1479.BYL719 + cetuximab","TGI","-1.4029"
"4360","X-1479.BYL719 + cetuximab + encorafenib","angle","-18.2681"
"4361","X-1479.BYL719 + cetuximab + encorafenib","abc","-110.7483"
"4362","X-1479.BYL719 + cetuximab + encorafenib","TGI","-14.6796"
"4363","X-1479.BYL719 + encorafenib","angle","-11.6620"
"4364","X-1479.BYL719 + encorafenib","abc","-2.7023"
"4365","X-1479.BYL719 + encorafenib","TGI","-7.4256"
"4366","X-1479.BYL719 + LJM716","angle","-1.7023"
"4367","X-1479.BYL719 + LJM716","abc","31.5145"
"4368","X-1479.BYL719 + LJM716","TGI","-5.2787"
"4369","X-1479.cetuximab","angle","-15.1289"
"4370","X-1479.cetuximab","abc","-77.7261"
"4371","X-1479.cetuximab","TGI","29.7667"
"4372","X-1479.cetuximab + encorafenib","angle","-21.6449"
"4373","X-1479.cetuximab + encorafenib","abc","-293.5726"
"4374","X-1479.cetuximab + encorafenib","TGI","52.5872"
"4375","X-1479.CGM097","angle","-16.1275"
"4376","X-1479.CGM097","abc","-136.3899"
"4377","X-1479.CGM097","TGI","-66.7963"
"4378","X-1479.CKX620","angle","95.0068"
"4379","X-1479.CKX620","abc","76.7527"
"4380","X-1479.CKX620","TGI","17.8929"
"4381","X-1479.CLR457","angle","-14.3185"
"4382","X-1479.CLR457","abc","-51.2762"
"4383","X-1479.CLR457","TGI","-50.0541"
"4384","X-1479.encorafenib","angle","-17.7373"
"4385","X-1479.encorafenib","abc","-103.4756"
"4386","X-1479.encorafenib","TGI","432.0000"
"4387","X-1479.HDM201","angle","-14.7281"
"4388","X-1479.HDM201","abc","-99.9140"
"4389","X-1479.HDM201","TGI","-25.7053"
"4390","X-1479.LEE011","angle","-2.6089"
"4391","X-1479.LEE011","abc","-70.7966"
"4392","X-1479.LEE011","TGI","2.8428"
"4393","X-1479.LJC049","angle","-31.1724"
"4394","X-1479.LJC049","abc","-147.6883"
