"time"	"volume"	"model.id"	"drug"	"batch"	"exp.type"
29	52.24933376	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
36	43.79282336	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
43	52.7048704	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
50	66.80235744	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
54	76.0430216	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
61	110.904352	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
68	125.7104077	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
75	115.699909	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
82	148.9509237	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
89	136.7111964	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
96	225.0593363	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
99	180.9338669	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
103	234.6963653	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
106	198.9387832	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
110	153.4731494	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
113	189.0896384	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
117	195.4841564	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
120	178.697493	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
124	196.5348986	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
127	222.036932	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
131	226.9093258	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
134	213.9369336	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
138	285.2365979	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
141	253.4482808	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
145	230.4146624	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
148	274.221376	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
152	281.7443866	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
155	305.4000082	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
159	294.284888	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
162	322.8385971	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
166	318.883825	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
169	308.4693643	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
172	290.3017749	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
175	309.278996	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
180	347.248591	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
183	361.106772	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
187	389.65212	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
190	403.4613736	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
194	447.3991891	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
197	380.0897797	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
201	354.0276558	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
204	382.2737818	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
208	434.2657691	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
211	389.6048192	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
215	622.2336635	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
218	574.8065856	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
222	774.4323168	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
225	822.739008	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
229	914.135625	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
232	829.6779254	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
236	1020.815406	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
239	1023.109183	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
243	1189.073469	"PHLC153_P6.603.A3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
0	64.86792624	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
8	38.17261136	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
15	34.52114484	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
22	36.09605376	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
29	27.27582	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
36	41.5207	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
43	34.530496	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
50	51.811708	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
54	81.86035	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
61	75.55451904	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
68	72.56723968	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
75	67.44851568	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
82	106.8601248	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
89	119.2805453	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
96	177.4669926	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
99	188.5923	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
103	174.0974508	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
106	144.5743915	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
110	166.96875	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
113	160.5081088	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
117	179.0589247	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
120	183.490164	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
124	200.675475	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
127	180.383112	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
131	236.860767	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
134	238.6571522	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
138	289.294186	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
141	197.6068224	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
145	223.5521434	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
148	224.578432	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
152	289.190226	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
155	307.8728827	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
159	276.7311227	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
162	255.945287	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
166	258.1585344	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
169	271.37565	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
172	273.9499329	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
175	288.5266467	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
180	267.1601691	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
183	282.2112821	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
187	242.1177262	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
190	265.469464	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
194	276.2340266	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
197	297.5549304	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
201	229.8355654	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
204	274.4649341	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
208	236.0388904	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
211	292.3726291	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
215	243.9236301	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
218	252.292352	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
222	286.759487	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
225	288.6617334	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
229	345.680685	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
232	325.2505859	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
236	276.9676	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
239	311.4612384	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
243	280.692594	"PHLC153_P6.606.B1"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
0	79.62446492	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
8	50.73893968	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
15	51.50926924	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
22	48.01890808	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
29	55.24540476	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
36	56.08135	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
43	68.67676296	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
50	76.88019248	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
54	84.33604712	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
61	116.2749884	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
68	122.612373	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
75	123.146244	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
82	167.4292838	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
89	164.4565478	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
96	187.6430088	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
99	179.1080621	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
103	161.6093856	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
106	158.139423	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
110	187.2119101	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
113	179.9148749	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
117	168.2951041	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
120	176.007936	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
124	186.5342794	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
127	170.0054871	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
131	197.6714854	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
134	214.0561051	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
138	197.2804033	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
141	209.6310408	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
145	193.353732	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
148	274.1562044	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
152	226.593952	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
155	233.2416715	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
159	250.8357197	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
162	236.8912666	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
166	229.228272	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
169	234.1281384	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
172	243.0695436	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
175	257.5739088	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
180	254.1646245	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
183	253.8077069	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
187	299.298688	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
190	325.5279102	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
194	265.9064008	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
197	243.355073	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
201	234.350896	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
204	252.3937016	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
208	283.999676	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
211	260.3954995	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
215	277.454736	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
218	286.1588106	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
222	294.5769372	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
225	273.255944	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
229	294.9087586	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
232	274.614509	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
236	290.7734825	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
239	253.7443251	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
243	301.046928	"PHLC153_P6.609.B4"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
0	74.24644032	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
8	48.00886272	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
15	53.0729264	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
22	44.74987452	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
29	41.106663	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
36	62.65056304	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
43	52.49516688	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
50	112.5072	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
54	74.21437504	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
61	87.932936	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
68	132.0273968	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
75	128.5121994	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
82	150.515625	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
89	159.5938115	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
96	195.2722954	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
99	173.505632	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
103	171.6231629	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
106	119.8880051	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
110	127.794472	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
113	159.4580083	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
117	140.0683352	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
120	145.4993358	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
124	149.47452	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
127	142.603604	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
131	176.6772259	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
134	171.841513	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
138	171.2361997	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
141	197.2361955	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
145	210.3017316	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
148	154.2865709	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
152	209.8054764	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
155	245.859511	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
159	188.1475268	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
162	181.037897	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
166	188.8280597	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
169	189.0012384	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
172	199.7800605	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
175	196.3848099	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
180	231.9583635	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
183	272.2331997	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
187	263.1989121	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
190	311.3879205	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
194	274.82208	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
197	267.9996322	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
201	257.2974986	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
204	267.5317164	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
208	188.113158	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
211	199.5114888	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
215	215.2574902	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
218	239.519137	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
222	215.5681382	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
225	227.1854598	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
229	286.8282144	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
232	216.2101874	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
236	229.8923827	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
239	301.6160701	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
243	336.1030358	"PHLC153_P6.611.C2"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
0	64.33765104	"PHLC153_P6.612.C3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
8	47.87250624	"PHLC153_P6.612.C3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
15	45.52647424	"PHLC153_P6.612.C3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
22	42.34803456	"PHLC153_P6.612.C3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
29	54.88863952	"PHLC153_P6.612.C3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
36	53.17208676	"PHLC153_P6.612.C3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
43	56.336384	"PHLC153_P6.612.C3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
50	78.73478964	"PHLC153_P6.612.C3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
54	61.12598492	"PHLC153_P6.612.C3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
61	87.44579532	"PHLC153_P6.612.C3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
68	96.47194544	"PHLC153_P6.612.C3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
75	106.6387863	"PHLC153_P6.612.C3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
82	127.511228	"PHLC153_P6.612.C3"	"Vinorelbine+ Cisplatin"	"PHLC153_P6"	"treatment"
