"","batch.id","model.id","type"
"2301","X-1441.cetuximab","X.1441.uned","control"
"2302","X-1441.cetuximab","X.1441.ceab","treatment"
"2303","X-1441.cetuximab + encorafenib","X.1441.uned","control"
"2304","X-1441.cetuximab + encorafenib","X.1441.ceab.enib","treatment"
"2305","X-1441.CGM097","X.1441.uned","control"
"2306","X-1441.CGM097","X.1441.CG97","treatment"
"2307","X-1441.CKX620","X.1441.uned","control"
"2308","X-1441.CKX620","X.1441.CK20","treatment"
"2309","X-1441.CLR457","X.1441.uned","control"
"2310","X-1441.CLR457","X.1441.CL57","treatment"
"2311","X-1441.encorafenib","X.1441.uned","control"
"2312","X-1441.encorafenib","X.1441.enib","treatment"
"2313","X-1441.HDM201","X.1441.uned","control"
"2314","X-1441.HDM201","X.1441.HD01","treatment"
"2315","X-1441.LEE011","X.1441.uned","control"
"2316","X-1441.LEE011","X.1441.LE11","treatment"
"2317","X-1441.LJC049","X.1441.uned","control"
"2318","X-1441.LJC049","X.1441.LJ49","treatment"
"2319","X-1441.LKA136","X.1441.uned","control"
"2320","X-1441.LKA136","X.1441.LK36","treatment"
"2321","X-1442.BGJ398","X.1442.uned","control"
"2322","X-1442.BGJ398","X.1442.BG98","treatment"
"2323","X-1442.binimetinib","X.1442.uned","control"
"2324","X-1442.binimetinib","X.1442.biib","treatment"
"2325","X-1442.BKM120","X.1442.uned","control"
"2326","X-1442.BKM120","X.1442.BK20","treatment"
"2327","X-1442.BKM120 + binimetinib","X.1442.uned","control"
"2328","X-1442.BKM120 + binimetinib","X.1442.BK20.biib","treatment"
"2329","X-1442.BYL719","X.1442.uned","control"
"2330","X-1442.BYL719","X.1442.BY19","treatment"
"2331","X-1442.BYL719 + LGH447","X.1442.uned","control"
"2332","X-1442.BYL719 + LGH447","X.1442.BY19.LG47","treatment"
"2333","X-1442.BYL719 + LJM716","X.1442.uned","control"
"2334","X-1442.BYL719 + LJM716","X.1442.BY19.LJ16","treatment"
"2335","X-1442.cetuximab","X.1442.uned","control"
"2336","X-1442.cetuximab","X.1442.ceab","treatment"
"2337","X-1442.CGM097","X.1442.uned","control"
"2338","X-1442.CGM097","X.1442.CG97","treatment"
"2339","X-1442.CKX620","X.1442.uned","control"
"2340","X-1442.CKX620","X.1442.CK20","treatment"
"2341","X-1442.CLR457","X.1442.uned","control"
"2342","X-1442.CLR457","X.1442.CL57","treatment"
"2343","X-1442.erlotinib","X.1442.uned","control"
"2344","X-1442.erlotinib","X.1442.erib","treatment"
"2345","X-1442.HDM201","X.1442.uned","control"
"2346","X-1442.HDM201","X.1442.HD01","treatment"
"2347","X-1442.HSP990","X.1442.uned","control"
"2348","X-1442.HSP990","X.1442.HS90","treatment"
"2349","X-1442.INC280","X.1442.uned","control"
"2350","X-1442.INC280","X.1442.IN80","treatment"
"2351","X-1442.LCL161 + paclitaxel","X.1442.uned","control"
"2352","X-1442.LCL161 + paclitaxel","X.1442.LC61.pael","treatment"
"2353","X-1442.LEE011","X.1442.uned","control"
"2354","X-1442.LEE011","X.1442.LE11","treatment"
"2355","X-1442.LGH447","X.1442.uned","control"
"2356","X-1442.LGH447","X.1442.LG47","treatment"
"2357","X-1442.LLM871","X.1442.uned","control"
"2358","X-1442.LLM871","X.1442.LL71","treatment"
"2359","X-1442.paclitaxel","X.1442.uned","control"
"2360","X-1442.paclitaxel","X.1442.pael","treatment"
"2361","X-1443.5FU","X.1443.uned","control"
"2362","X-1443.5FU","X.1443.5FFU","treatment"
"2363","X-1443.binimetinib","X.1443.uned","control"
"2364","X-1443.binimetinib","X.1443.biib","treatment"
"2365","X-1443.BKM120","X.1443.uned","control"
"2366","X-1443.BKM120","X.1443.BK20","treatment"
"2367","X-1443.BKM120 + LJC049","X.1443.uned","control"
"2368","X-1443.BKM120 + LJC049","X.1443.BK20.LJ49","treatment"
"2369","X-1443.BYL719","X.1443.uned","control"
"2370","X-1443.BYL719","X.1443.BY19","treatment"
"2371","X-1443.BYL719 + binimetinib","X.1443.uned","control"
"2372","X-1443.BYL719 + binimetinib","X.1443.BY19.biib","treatment"
"2373","X-1443.BYL719 + cetuximab","X.1443.uned","control"
"2374","X-1443.BYL719 + cetuximab","X.1443.BY19.ceab","treatment"
"2375","X-1443.BYL719 + cetuximab + encorafenib","X.1443.uned","control"
"2376","X-1443.BYL719 + cetuximab + encorafenib","X.1443.BY19.ceab.enib","treatment"
"2377","X-1443.BYL719 + encorafenib","X.1443.uned","control"
"2378","X-1443.BYL719 + encorafenib","X.1443.BY19.enib","treatment"
"2379","X-1443.BYL719 + LJM716","X.1443.uned","control"
"2380","X-1443.BYL719 + LJM716","X.1443.BY19.LJ16","treatment"
"2381","X-1443.cetuximab","X.1443.uned","control"
"2382","X-1443.cetuximab","X.1443.ceab","treatment"
"2383","X-1443.cetuximab + encorafenib","X.1443.uned","control"
"2384","X-1443.cetuximab + encorafenib","X.1443.ceab.enib","treatment"
"2385","X-1443.CGM097","X.1443.uned","control"
"2386","X-1443.CGM097","X.1443.CG97","treatment"
"2387","X-1443.CKX620","X.1443.uned","control"
"2388","X-1443.CKX620","X.1443.CK20","treatment"
"2389","X-1443.CLR457","X.1443.uned","control"
"2390","X-1443.CLR457","X.1443.CL57","treatment"
"2391","X-1443.encorafenib","X.1443.uned","control"
"2392","X-1443.encorafenib","X.1443.enib","treatment"
"2393","X-1443.HDM201","X.1443.uned","control"
"2394","X-1443.HDM201","X.1443.HD01","treatment"
"2395","X-1443.LEE011","X.1443.uned","control"
"2396","X-1443.LEE011","X.1443.LE11","treatment"
"2397","X-1443.LFW527 + binimetinib","X.1443.uned","control"
"2398","X-1443.LFW527 + binimetinib","X.1443.LF27.biib","treatment"
"2399","X-1443.LJC049","X.1443.uned","control"
"2400","X-1443.LJC049","X.1443.LJ49","treatment"
"2401","X-1443.LKA136","X.1443.uned","control"
"2402","X-1443.LKA136","X.1443.LK36","treatment"
"2403","X-144.BYL719 + HSP990","X.144.uned","control"
"2404","X-144.BYL719 + HSP990","X.144.BY19.HS90","treatment"
"2405","X-144.BYL719 + LJM716","X.144.uned","control"
"2406","X-144.BYL719 + LJM716","X.144.BY19.LJ16","treatment"
"2407","X-144.everolimus","X.144.uned","control"
"2408","X-144.everolimus","X.144.evus","treatment"
"2409","X-144.HSP990","X.144.uned","control"
"2410","X-144.HSP990","X.144.HS90","treatment"
"2411","X-144.LEE011","X.144.uned","control"
"2412","X-144.LEE011","X.144.LE11","treatment"
"2413","X-144.LEE011 + everolimus","X.144.uned","control"
"2414","X-144.LEE011 + everolimus","X.144.LE11.evus","treatment"
"2415","X-144.LJM716","X.144.uned","control"
"2416","X-144.LJM716","X.144.LJ16","treatment"
"2417","X-1468.BGJ398","X.1468.uned","control"
"2418","X-1468.BGJ398","X.1468.BG98","treatment"
"2419","X-1468.binimetinib","X.1468.uned","control"
"2420","X-1468.binimetinib","X.1468.biib","treatment"
"2421","X-1468.BKM120","X.1468.uned","control"
"2422","X-1468.BKM120","X.1468.BK20","treatment"
"2423","X-1468.BYL719","X.1468.uned","control"
"2424","X-1468.BYL719","X.1468.BY19","treatment"
"2425","X-1468.BYL719 + LEE011","X.1468.uned","control"
"2426","X-1468.BYL719 + LEE011","X.1468.BY19.LE11","treatment"
"2427","X-1468.BYL719 + LJM716","X.1468.uned","control"
"2428","X-1468.BYL719 + LJM716","X.1468.BY19.LJ16","treatment"
"2429","X-1468.CGM097","X.1468.uned","control"
"2430","X-1468.CGM097","X.1468.CG97","treatment"
"2431","X-1468.CLR457","X.1468.uned","control"
"2432","X-1468.CLR457","X.1468.CL57","treatment"
"2433","X-1468.HDM201","X.1468.uned","control"
"2434","X-1468.HDM201","X.1468.HD01","treatment"
"2435","X-1468.INC424","X.1468.uned","control"
"2436","X-1468.INC424","X.1468.IN24","treatment"
"2437","X-1468.LEE011","X.1468.uned","control"
"2438","X-1468.LEE011","X.1468.LE11","treatment"
"2439","X-1468.LEE011 + everolimus","X.1468.uned","control"
"2440","X-1468.LEE011 + everolimus","X.1468.LE11.evus","treatment"
"2441","X-1468.LFA102","X.1468.uned","control"
"2442","X-1468.LFA102","X.1468.LF02","treatment"
"2443","X-1468.LFW527 + everolimus","X.1468.uned","control"
"2444","X-1468.LFW527 + everolimus","X.1468.LF27.evus","treatment"
"2445","X-1468.LJM716","X.1468.uned","control"
"2446","X-1468.LJM716","X.1468.LJ16","treatment"
"2447","X-1468.LJM716 + trastuzumab","X.1468.uned","control"
"2448","X-1468.LJM716 + trastuzumab","X.1468.LJ16.trab","treatment"
"2449","X-1468.LKA136","X.1468.uned","control"
"2450","X-1468.LKA136","X.1468.LK36","treatment"
"2451","X-1468.LLM871","X.1468.uned","control"
"2452","X-1468.LLM871","X.1468.LL71","treatment"
"2453","X-1468.paclitaxel","X.1468.uned","control"
"2454","X-1468.paclitaxel","X.1468.pael","treatment"
"2455","X-1468.tamoxifen","X.1468.uned","control"
"2456","X-1468.tamoxifen","X.1468.taen","treatment"
"2457","X-1468.trastuzumab","X.1468.uned","control"
"2458","X-1468.trastuzumab","X.1468.trab","treatment"
"2459","X-146.BYL719","X.146.uned","control"
"2460","X-146.BYL719","X.146.BY19","treatment"
"2461","X-146.BYL719 + HSP990","X.146.uned","control"
"2462","X-146.BYL719 + HSP990","X.146.BY19.HS90","treatment"
"2463","X-146.BYL719 + LJM716","X.146.uned","control"
"2464","X-146.BYL719 + LJM716","X.146.BY19.LJ16","treatment"
"2465","X-146.HSP990","X.146.uned","control"
"2466","X-146.HSP990","X.146.HS90","treatment"
"2467","X-146.LEE011","X.146.uned","control"
"2468","X-146.LEE011","X.146.LE11","treatment"
"2469","X-146.LEE011 + everolimus","X.146.uned","control"
"2470","X-146.LEE011 + everolimus","X.146.LE11.evus","treatment"
"2471","X-146.LJM716","X.146.uned","control"
"2472","X-146.LJM716","X.146.LJ16","treatment"
"2473","X-1479.5FU","X.1479.uned","control"
"2474","X-1479.5FU","X.1479.5FFU","treatment"
"2475","X-1479.binimetinib","X.1479.uned","control"
"2476","X-1479.binimetinib","X.1479.biib","treatment"
"2477","X-1479.BKM120","X.1479.uned","control"
"2478","X-1479.BKM120","X.1479.BK20","treatment"
"2479","X-1479.BKM120 + LJC049","X.1479.uned","control"
"2480","X-1479.BKM120 + LJC049","X.1479.BK20.LJ49","treatment"
"2481","X-1479.BYL719","X.1479.uned","control"
"2482","X-1479.BYL719","X.1479.BY19","treatment"
"2483","X-1479.BYL719 + binimetinib","X.1479.uned","control"
"2484","X-1479.BYL719 + binimetinib","X.1479.BY19.biib","treatment"
"2485","X-1479.BYL719 + cetuximab","X.1479.uned","control"
"2486","X-1479.BYL719 + cetuximab","X.1479.BY19.ceab","treatment"
"2487","X-1479.BYL719 + cetuximab + encorafenib","X.1479.uned","control"
"2488","X-1479.BYL719 + cetuximab + encorafenib","X.1479.BY19.ceab.enib","treatment"
"2489","X-1479.BYL719 + encorafenib","X.1479.uned","control"
"2490","X-1479.BYL719 + encorafenib","X.1479.BY19.enib","treatment"
"2491","X-1479.BYL719 + LJM716","X.1479.uned","control"
"2492","X-1479.BYL719 + LJM716","X.1479.BY19.LJ16","treatment"
"2493","X-1479.cetuximab","X.1479.uned","control"
"2494","X-1479.cetuximab","X.1479.ceab","treatment"
"2495","X-1479.cetuximab + encorafenib","X.1479.uned","control"
"2496","X-1479.cetuximab + encorafenib","X.1479.ceab.enib","treatment"
"2497","X-1479.CGM097","X.1479.uned","control"
"2498","X-1479.CGM097","X.1479.CG97","treatment"
"2499","X-1479.CKX620","X.1479.uned","control"
"2500","X-1479.CKX620","X.1479.CK20","treatment"
"2501","X-1479.CLR457","X.1479.uned","control"
"2502","X-1479.CLR457","X.1479.CL57","treatment"
"2503","X-1479.encorafenib","X.1479.uned","control"
"2504","X-1479.encorafenib","X.1479.enib","treatment"
"2505","X-1479.HDM201","X.1479.uned","control"
"2506","X-1479.HDM201","X.1479.HD01","treatment"
"2507","X-1479.LEE011","X.1479.uned","control"
"2508","X-1479.LEE011","X.1479.LE11","treatment"
"2509","X-1479.LJC049","X.1479.uned","control"
"2510","X-1479.LJC049","X.1479.LJ49","treatment"
"2511","X-1479.LKA136","X.1479.uned","control"
"2512","X-1479.LKA136","X.1479.LK36","treatment"
"2513","X-1499.BGJ398","X.1499.uned","control"
"2514","X-1499.BGJ398","X.1499.BG98","treatment"
"2515","X-1499.binimetinib","X.1499.uned","control"
"2516","X-1499.binimetinib","X.1499.biib","treatment"
"2517","X-1499.BKM120","X.1499.uned","control"
"2518","X-1499.BKM120","X.1499.BK20","treatment"
"2519","X-1499.BKM120 + binimetinib","X.1499.uned","control"
"2520","X-1499.BKM120 + binimetinib","X.1499.BK20.biib","treatment"
"2521","X-1499.BYL719","X.1499.uned","control"
"2522","X-1499.BYL719","X.1499.BY19","treatment"
"2523","X-1499.BYL719 + LGH447","X.1499.uned","control"
"2524","X-1499.BYL719 + LGH447","X.1499.BY19.LG47","treatment"
"2525","X-1499.BYL719 + LJM716","X.1499.uned","control"
"2526","X-1499.BYL719 + LJM716","X.1499.BY19.LJ16","treatment"
"2527","X-1499.cetuximab","X.1499.uned","control"
"2528","X-1499.cetuximab","X.1499.ceab","treatment"
"2529","X-1499.CGM097","X.1499.uned","control"
"2530","X-1499.CGM097","X.1499.CG97","treatment"
"2531","X-1499.CKX620","X.1499.uned","control"
"2532","X-1499.CKX620","X.1499.CK20","treatment"
"2533","X-1499.CLR457","X.1499.uned","control"
"2534","X-1499.CLR457","X.1499.CL57","treatment"
"2535","X-1499.erlotinib","X.1499.uned","control"
"2536","X-1499.erlotinib","X.1499.erib","treatment"
"2537","X-1499.HDM201","X.1499.uned","control"
"2538","X-1499.HDM201","X.1499.HD01","treatment"
"2539","X-1499.HSP990","X.1499.uned","control"
"2540","X-1499.HSP990","X.1499.HS90","treatment"
"2541","X-1499.INC280","X.1499.uned","control"
"2542","X-1499.INC280","X.1499.IN80","treatment"
"2543","X-1499.LCL161 + paclitaxel","X.1499.uned","control"
"2544","X-1499.LCL161 + paclitaxel","X.1499.LC61.pael","treatment"
"2545","X-1499.LEE011","X.1499.uned","control"
"2546","X-1499.LEE011","X.1499.LE11","treatment"
"2547","X-1499.LFW527 + binimetinib","X.1499.uned","control"
"2548","X-1499.LFW527 + binimetinib","X.1499.LF27.biib","treatment"
"2549","X-1499.LGH447","X.1499.uned","control"
"2550","X-1499.LGH447","X.1499.LG47","treatment"
"2551","X-1499.LLM871","X.1499.uned","control"
"2552","X-1499.LLM871","X.1499.LL71","treatment"
"2553","X-1499.paclitaxel","X.1499.uned","control"
"2554","X-1499.paclitaxel","X.1499.pael","treatment"
"2555","X-1500.5FU","X.1500.uned","control"
"2556","X-1500.5FU","X.1500.5FFU","treatment"
"2557","X-1500.binimetinib","X.1500.uned","control"
"2558","X-1500.binimetinib","X.1500.biib","treatment"
"2559","X-1500.BKM120","X.1500.uned","control"
"2560","X-1500.BKM120","X.1500.BK20","treatment"
"2561","X-1500.BKM120 + LJC049","X.1500.uned","control"
"2562","X-1500.BKM120 + LJC049","X.1500.BK20.LJ49","treatment"
"2563","X-1500.BYL719","X.1500.uned","control"
"2564","X-1500.BYL719","X.1500.BY19","treatment"
"2565","X-1500.BYL719 + binimetinib","X.1500.uned","control"
"2566","X-1500.BYL719 + binimetinib","X.1500.BY19.biib","treatment"
"2567","X-1500.BYL719 + cetuximab","X.1500.uned","control"
"2568","X-1500.BYL719 + cetuximab","X.1500.BY19.ceab","treatment"
"2569","X-1500.BYL719 + cetuximab + encorafenib","X.1500.uned","control"
"2570","X-1500.BYL719 + cetuximab + encorafenib","X.1500.BY19.ceab.enib","treatment"
"2571","X-1500.BYL719 + encorafenib","X.1500.uned","control"
"2572","X-1500.BYL719 + encorafenib","X.1500.BY19.enib","treatment"
"2573","X-1500.BYL719 + LJM716","X.1500.uned","control"
"2574","X-1500.BYL719 + LJM716","X.1500.BY19.LJ16","treatment"
"2575","X-1500.cetuximab","X.1500.uned","control"
"2576","X-1500.cetuximab","X.1500.ceab","treatment"
"2577","X-1500.cetuximab + encorafenib","X.1500.uned","control"
"2578","X-1500.cetuximab + encorafenib","X.1500.ceab.enib","treatment"
"2579","X-1500.CGM097","X.1500.uned","control"
"2580","X-1500.CGM097","X.1500.CG97","treatment"
"2581","X-1500.CKX620","X.1500.uned","control"
"2582","X-1500.CKX620","X.1500.CK20","treatment"
"2583","X-1500.CLR457","X.1500.uned","control"
"2584","X-1500.CLR457","X.1500.CL57","treatment"
"2585","X-1500.encorafenib","X.1500.uned","control"
"2586","X-1500.encorafenib","X.1500.enib","treatment"
"2587","X-1500.HDM201","X.1500.uned","control"
"2588","X-1500.HDM201","X.1500.HD01","treatment"
"2589","X-1500.LEE011","X.1500.uned","control"
"2590","X-1500.LEE011","X.1500.LE11","treatment"
"2591","X-1500.LFW527 + binimetinib","X.1500.uned","control"
"2592","X-1500.LFW527 + binimetinib","X.1500.LF27.biib","treatment"
"2593","X-1500.LJC049","X.1500.uned","control"
"2594","X-1500.LJC049","X.1500.LJ49","treatment"
"2595","X-1500.LKA136","X.1500.uned","control"
"2596","X-1500.LKA136","X.1500.LK36","treatment"
"2597","X-1536.5FU","X.1536.uned","control"
"2598","X-1536.5FU","X.1536.5FFU","treatment"
"2599","X-1536.binimetinib","X.1536.uned","control"
"2600","X-1536.binimetinib","X.1536.biib","treatment"
"2601","X-1536.BKM120","X.1536.uned","control"
"2602","X-1536.BKM120","X.1536.BK20","treatment"
"2603","X-1536.BKM120 + LJC049","X.1536.uned","control"
"2604","X-1536.BKM120 + LJC049","X.1536.BK20.LJ49","treatment"
"2605","X-1536.BYL719","X.1536.uned","control"
"2606","X-1536.BYL719","X.1536.BY19","treatment"
"2607","X-1536.BYL719 + binimetinib","X.1536.uned","control"
"2608","X-1536.BYL719 + binimetinib","X.1536.BY19.biib","treatment"
"2609","X-1536.BYL719 + cetuximab","X.1536.uned","control"
"2610","X-1536.BYL719 + cetuximab","X.1536.BY19.ceab","treatment"
"2611","X-1536.BYL719 + cetuximab + encorafenib","X.1536.uned","control"
"2612","X-1536.BYL719 + cetuximab + encorafenib","X.1536.BY19.ceab.enib","treatment"
"2613","X-1536.BYL719 + encorafenib","X.1536.uned","control"
"2614","X-1536.BYL719 + encorafenib","X.1536.BY19.enib","treatment"
"2615","X-1536.BYL719 + LJM716","X.1536.uned","control"
"2616","X-1536.BYL719 + LJM716","X.1536.BY19.LJ16","treatment"
"2617","X-1536.cetuximab","X.1536.uned","control"
"2618","X-1536.cetuximab","X.1536.ceab","treatment"
"2619","X-1536.cetuximab + encorafenib","X.1536.uned","control"
"2620","X-1536.cetuximab + encorafenib","X.1536.ceab.enib","treatment"
"2621","X-1536.CKX620","X.1536.uned","control"
"2622","X-1536.CKX620","X.1536.CK20","treatment"
"2623","X-1536.CLR457","X.1536.uned","control"
"2624","X-1536.CLR457","X.1536.CL57","treatment"
"2625","X-1536.encorafenib","X.1536.uned","control"
"2626","X-1536.encorafenib","X.1536.enib","treatment"
"2627","X-1536.HDM201","X.1536.uned","control"
"2628","X-1536.HDM201","X.1536.HD01","treatment"
"2629","X-1536.LEE011","X.1536.uned","control"
"2630","X-1536.LEE011","X.1536.LE11","treatment"
"2631","X-1536.LJC049","X.1536.uned","control"
"2632","X-1536.LJC049","X.1536.LJ49","treatment"
"2633","X-1536.LKA136","X.1536.uned","control"
"2634","X-1536.LKA136","X.1536.LK36","treatment"
"2635","X-1538.BYL719","X.1538.uned","control"
"2636","X-1538.BYL719","X.1538.BY19","treatment"
"2637","X-1538.BYL719 + binimetinib","X.1538.uned","control"
"2638","X-1538.BYL719 + binimetinib","X.1538.BY19.biib","treatment"
"2639","X-1538.cetuximab","X.1538.uned","control"
"2640","X-1538.cetuximab","X.1538.ceab","treatment"
"2641","X-1538.CLR457","X.1538.uned","control"
"2642","X-1538.CLR457","X.1538.CL57","treatment"
"2643","X-1538.encorafenib","X.1538.uned","control"
"2644","X-1538.encorafenib","X.1538.enib","treatment"
"2645","X-1538.LEE011","X.1538.uned","control"
"2646","X-1538.LEE011","X.1538.LE11","treatment"
"2647","X-154.BGJ398","X.154.uned","control"
"2648","X-154.BGJ398","X.154.BG98","treatment"
"2649","X-154.binimetinib","X.154.uned","control"
"2650","X-154.binimetinib","X.154.biib","treatment"
"2651","X-154.BKM120","X.154.uned","control"
"2652","X-154.BKM120","X.154.BK20","treatment"
"2653","X-154.BYL719","X.154.uned","control"
"2654","X-154.BYL719","X.154.BY19","treatment"
"2655","X-154.BYL719 + HSP990","X.154.uned","control"
"2656","X-154.BYL719 + HSP990","X.154.BY19.HS90","treatment"
"2657","X-154.BYL719 + LJM716","X.154.uned","control"
"2658","X-154.BYL719 + LJM716","X.154.BY19.LJ16","treatment"
"2659","X-154.CLR457","X.154.uned","control"
"2660","X-154.CLR457","X.154.CL57","treatment"
"2661","X-154.everolimus","X.154.uned","control"
"2662","X-154.everolimus","X.154.evus","treatment"
"2663","X-154.figitumumab","X.154.uned","control"
"2664","X-154.figitumumab","X.154.fiab","treatment"
"2665","X-154.HDM201","X.154.uned","control"
"2666","X-154.HDM201","X.154.HD01","treatment"
