id,model_id,biobase_id,mDataType
4647,X.3816.abne,X-3816,RNASeq_FPKM
4648,X.3816.biib,X-3816,RNASeq_FPKM
4649,X.3816.bipk,X-3816,RNASeq_FPKM
4650,X.3816.BK20,X-3816,RNASeq_FPKM
4651,X.3816.BK20.biib,X-3816,RNASeq_FPKM
4652,X.3816.BY19,X-3816,RNASeq_FPKM
4653,X.3816.BY19.LJ16,X-3816,RNASeq_FPKM
4654,X.3816.CL57,X-3816,RNASeq_FPKM
4655,X.3816.fiab,X-3816,RNASeq_FPKM
4656,X.3816.fiab.biib,X-3816,RNASeq_FPKM
4657,X.3816.gepk,X-3816,RNASeq_FPKM
4658,X.3816.HD01,X-3816,RNASeq_FPKM
4659,X.3816.IN24,X-3816,RNASeq_FPKM
4660,X.3816.IN24.biib,X-3816,RNASeq_FPKM
4661,X.3816.LE11,X-3816,RNASeq_FPKM
4662,X.3816.LK36,X-3816,RNASeq_FPKM
4663,X.3816.trib,X-3816,RNASeq_FPKM
4664,X.3816.uned,X-3816,RNASeq_FPKM
4665,X.3816.WN74,X-3816,RNASeq_FPKM
4666,X.3846.abne,X-3846,RNASeq_FPKM
4667,X.3846.biib,X-3846,RNASeq_FPKM
4668,X.3846.bipk,X-3846,RNASeq_FPKM
4669,X.3846.BK20,X-3846,RNASeq_FPKM
4670,X.3846.BK20.biib,X-3846,RNASeq_FPKM
4671,X.3846.BK20.LD25,X-3846,RNASeq_FPKM
4672,X.3846.BY19,X-3846,RNASeq_FPKM
4673,X.3846.CL57,X-3846,RNASeq_FPKM
4674,X.3846.fiab,X-3846,RNASeq_FPKM
4675,X.3846.fiab.biib,X-3846,RNASeq_FPKM
4676,X.3846.gepk,X-3846,RNASeq_FPKM
4677,X.3846.HD01,X-3846,RNASeq_FPKM
4678,X.3846.IN24,X-3846,RNASeq_FPKM
4679,X.3846.IN24.biib,X-3846,RNASeq_FPKM
4680,X.3846.LK36,X-3846,RNASeq_FPKM
4681,X.3846.trib,X-3846,RNASeq_FPKM
4682,X.3846.uned,X-3846,RNASeq_FPKM
4683,X.3846.WN74,X-3846,RNASeq_FPKM
4684,X.3898.abne,X-3898,RNASeq_FPKM
4685,X.3898.biib,X-3898,RNASeq_FPKM
4686,X.3898.bipk,X-3898,RNASeq_FPKM
4687,X.3898.BK20,X-3898,RNASeq_FPKM
4688,X.3898.BK20.biib,X-3898,RNASeq_FPKM
4689,X.3898.BK20.LD25,X-3898,RNASeq_FPKM
4690,X.3898.BY19,X-3898,RNASeq_FPKM
4691,X.3898.BY19.LJ16,X-3898,RNASeq_FPKM
4692,X.3898.fiab,X-3898,RNASeq_FPKM
4693,X.3898.fiab.biib,X-3898,RNASeq_FPKM
4694,X.3898.gepk,X-3898,RNASeq_FPKM
4695,X.3898.HD01,X-3898,RNASeq_FPKM
4696,X.3898.IN24,X-3898,RNASeq_FPKM
4697,X.3898.IN24.biib,X-3898,RNASeq_FPKM
4698,X.3898.LE11,X-3898,RNASeq_FPKM
4699,X.3898.LK36,X-3898,RNASeq_FPKM
4700,X.3898.trib,X-3898,RNASeq_FPKM
4701,X.3898.uned,X-3898,RNASeq_FPKM
4702,X.3898.WN74,X-3898,RNASeq_FPKM
4703,X.3947.abne,X-3947,RNASeq_FPKM
4704,X.3947.biib,X-3947,RNASeq_FPKM
4705,X.3947.bipk,X-3947,RNASeq_FPKM
4706,X.3947.BK20,X-3947,RNASeq_FPKM
4707,X.3947.BK20.biib,X-3947,RNASeq_FPKM
4708,X.3947.BK20.LD25,X-3947,RNASeq_FPKM
4709,X.3947.BY19,X-3947,RNASeq_FPKM
4710,X.3947.BY19.LJ16,X-3947,RNASeq_FPKM
4711,X.3947.CL57,X-3947,RNASeq_FPKM
4712,X.3947.fiab,X-3947,RNASeq_FPKM
4713,X.3947.fiab.biib,X-3947,RNASeq_FPKM
4714,X.3947.gepk,X-3947,RNASeq_FPKM
4715,X.3947.HD01,X-3947,RNASeq_FPKM
4716,X.3947.IN24,X-3947,RNASeq_FPKM
4717,X.3947.IN24.biib,X-3947,RNASeq_FPKM
4718,X.3947.LE11,X-3947,RNASeq_FPKM
4719,X.3947.LK36,X-3947,RNASeq_FPKM
4720,X.3947.trib,X-3947,RNASeq_FPKM
4721,X.3947.uned,X-3947,RNASeq_FPKM
4722,X.3947.WN74,X-3947,RNASeq_FPKM
4723,X.3990.abne,X-3990,RNASeq_FPKM
4724,X.3990.biib,X-3990,RNASeq_FPKM
4725,X.3990.bipk,X-3990,RNASeq_FPKM
4726,X.3990.BK20,X-3990,RNASeq_FPKM
4727,X.3990.BK20.biib,X-3990,RNASeq_FPKM
4728,X.3990.BK20.LD25,X-3990,RNASeq_FPKM
4729,X.3990.BY19,X-3990,RNASeq_FPKM
4730,X.3990.BY19.LJ16,X-3990,RNASeq_FPKM
4731,X.3990.CL57,X-3990,RNASeq_FPKM
4732,X.3990.fiab,X-3990,RNASeq_FPKM
4733,X.3990.fiab.biib,X-3990,RNASeq_FPKM
4734,X.3990.gepk,X-3990,RNASeq_FPKM
4735,X.3990.HD01,X-3990,RNASeq_FPKM
4736,X.3990.IN24,X-3990,RNASeq_FPKM
4737,X.3990.IN24.biib,X-3990,RNASeq_FPKM
4738,X.3990.LE11,X-3990,RNASeq_FPKM
4739,X.3990.LK36,X-3990,RNASeq_FPKM
4740,X.3990.trib,X-3990,RNASeq_FPKM
4741,X.3990.uned,X-3990,RNASeq_FPKM
4742,X.3990.WN74,X-3990,RNASeq_FPKM
4743,X.4015.abne,X-4015,RNASeq_FPKM
4744,X.4015.biib,X-4015,RNASeq_FPKM
4745,X.4015.BK20.biib,X-4015,RNASeq_FPKM
4746,X.4015.BK20.LD25,X-4015,RNASeq_FPKM
4747,X.4015.BY19,X-4015,RNASeq_FPKM
4748,X.4015.BY19.LJ16,X-4015,RNASeq_FPKM
4749,X.4015.CL57,X-4015,RNASeq_FPKM
4750,X.4015.fiab,X-4015,RNASeq_FPKM
4751,X.4015.fiab.biib,X-4015,RNASeq_FPKM
4752,X.4015.gepk,X-4015,RNASeq_FPKM
4753,X.4015.HD01,X-4015,RNASeq_FPKM
4754,X.4015.IN24,X-4015,RNASeq_FPKM
4755,X.4015.IN24.biib,X-4015,RNASeq_FPKM
4756,X.4015.LK36,X-4015,RNASeq_FPKM
4757,X.4015.uned,X-4015,RNASeq_FPKM
4758,X.4015.WN74,X-4015,RNASeq_FPKM
4759,X.4018.abne,X-4018,RNASeq_FPKM
4760,X.4018.biib,X-4018,RNASeq_FPKM
4761,X.4018.bipk,X-4018,RNASeq_FPKM
4762,X.4018.BK20,X-4018,RNASeq_FPKM
4763,X.4018.BK20.biib,X-4018,RNASeq_FPKM
4764,X.4018.BK20.LD25,X-4018,RNASeq_FPKM
4765,X.4018.BY19,X-4018,RNASeq_FPKM
4766,X.4018.CL57,X-4018,RNASeq_FPKM
4767,X.4018.fiab,X-4018,RNASeq_FPKM
4768,X.4018.fiab.biib,X-4018,RNASeq_FPKM
4769,X.4018.gepk,X-4018,RNASeq_FPKM
4770,X.4018.HD01,X-4018,RNASeq_FPKM
4771,X.4018.IN24.biib,X-4018,RNASeq_FPKM
4772,X.4018.LE11,X-4018,RNASeq_FPKM
4773,X.4018.LK36,X-4018,RNASeq_FPKM
4774,X.4018.trib,X-4018,RNASeq_FPKM
4775,X.4018.uned,X-4018,RNASeq_FPKM
4776,X.4018.WN74,X-4018,RNASeq_FPKM
4777,X.4215.abne,X-4215,RNASeq_FPKM
4778,X.4215.biib,X-4215,RNASeq_FPKM
4779,X.4215.bipk,X-4215,RNASeq_FPKM
4780,X.4215.BK20,X-4215,RNASeq_FPKM
4781,X.4215.BK20.LD25,X-4215,RNASeq_FPKM
4782,X.4215.BY19,X-4215,RNASeq_FPKM
4783,X.4215.BY19.LJ16,X-4215,RNASeq_FPKM
4784,X.4215.CL57,X-4215,RNASeq_FPKM
4785,X.4215.fiab,X-4215,RNASeq_FPKM
4786,X.4215.fiab.biib,X-4215,RNASeq_FPKM
4787,X.4215.gepk,X-4215,RNASeq_FPKM
4788,X.4215.HD01,X-4215,RNASeq_FPKM
4789,X.4215.IN24,X-4215,RNASeq_FPKM
4790,X.4215.IN24.biib,X-4215,RNASeq_FPKM
4791,X.4215.LE11,X-4215,RNASeq_FPKM
4792,X.4215.LK36,X-4215,RNASeq_FPKM
4793,X.4215.trib,X-4215,RNASeq_FPKM
4794,X.4215.uned,X-4215,RNASeq_FPKM
4795,X.4215.WN74,X-4215,RNASeq_FPKM
4796,X.4226.abne,X-4226,RNASeq_FPKM
4797,X.4226.biib,X-4226,RNASeq_FPKM
4798,X.4226.bipk,X-4226,RNASeq_FPKM
4799,X.4226.BK20,X-4226,RNASeq_FPKM
4800,X.4226.BK20.biib,X-4226,RNASeq_FPKM
4801,X.4226.BK20.LD25,X-4226,RNASeq_FPKM
4802,X.4226.BY19,X-4226,RNASeq_FPKM
4803,X.4226.BY19.LJ16,X-4226,RNASeq_FPKM
4804,X.4226.CL57,X-4226,RNASeq_FPKM
4805,X.4226.fiab,X-4226,RNASeq_FPKM
4806,X.4226.fiab.biib,X-4226,RNASeq_FPKM
4807,X.4226.gepk,X-4226,RNASeq_FPKM
4808,X.4226.HD01,X-4226,RNASeq_FPKM
4809,X.4226.IN24,X-4226,RNASeq_FPKM
4810,X.4226.IN24.biib,X-4226,RNASeq_FPKM
4811,X.4226.LE11,X-4226,RNASeq_FPKM
4812,X.4226.LK36,X-4226,RNASeq_FPKM
4813,X.4226.trib,X-4226,RNASeq_FPKM
4814,X.4226.uned,X-4226,RNASeq_FPKM
4815,X.4226.WN74,X-4226,RNASeq_FPKM
4816,X.4316.abne,X-4316,RNASeq_FPKM
4817,X.4316.biib,X-4316,RNASeq_FPKM
4818,X.4316.bipk,X-4316,RNASeq_FPKM
4819,X.4316.BK20,X-4316,RNASeq_FPKM
4820,X.4316.BK20.LD25,X-4316,RNASeq_FPKM
4821,X.4316.BY19,X-4316,RNASeq_FPKM
4822,X.4316.BY19.LJ16,X-4316,RNASeq_FPKM
4823,X.4316.CL57,X-4316,RNASeq_FPKM
4824,X.4316.fiab,X-4316,RNASeq_FPKM
4825,X.4316.fiab.biib,X-4316,RNASeq_FPKM
4826,X.4316.gepk,X-4316,RNASeq_FPKM
4827,X.4316.HD01,X-4316,RNASeq_FPKM
4828,X.4316.IN24,X-4316,RNASeq_FPKM
4829,X.4316.LE11,X-4316,RNASeq_FPKM
4830,X.4316.LK36,X-4316,RNASeq_FPKM
4831,X.4316.trib,X-4316,RNASeq_FPKM
4832,X.4316.uned,X-4316,RNASeq_FPKM
4833,X.4316.WN74,X-4316,RNASeq_FPKM
4834,X.4377.abne,X-4377,RNASeq_FPKM
4835,X.4377.biib,X-4377,RNASeq_FPKM
4836,X.4377.bipk,X-4377,RNASeq_FPKM
4837,X.4377.BK20,X-4377,RNASeq_FPKM
4838,X.4377.BK20.biib,X-4377,RNASeq_FPKM
4839,X.4377.BK20.LD25,X-4377,RNASeq_FPKM
4840,X.4377.BY19,X-4377,RNASeq_FPKM
4841,X.4377.CL57,X-4377,RNASeq_FPKM
4842,X.4377.fiab,X-4377,RNASeq_FPKM
4843,X.4377.fiab.biib,X-4377,RNASeq_FPKM
4844,X.4377.gepk,X-4377,RNASeq_FPKM
4845,X.4377.HD01,X-4377,RNASeq_FPKM
4846,X.4377.IN24,X-4377,RNASeq_FPKM
4847,X.4377.IN24.biib,X-4377,RNASeq_FPKM
4848,X.4377.LE11,X-4377,RNASeq_FPKM
4849,X.4377.LK36,X-4377,RNASeq_FPKM
4850,X.4377.trib,X-4377,RNASeq_FPKM
4851,X.4377.WN74,X-4377,RNASeq_FPKM
4852,X.4378.abne,X-4378,RNASeq_FPKM
4853,X.4378.biib,X-4378,RNASeq_FPKM
4854,X.4378.bipk,X-4378,RNASeq_FPKM
4855,X.4378.BK20,X-4378,RNASeq_FPKM
4856,X.4378.BK20.biib,X-4378,RNASeq_FPKM
4857,X.4378.BK20.LD25,X-4378,RNASeq_FPKM
4858,X.4378.BY19,X-4378,RNASeq_FPKM
4859,X.4378.BY19.LJ16,X-4378,RNASeq_FPKM
4860,X.4378.CL57,X-4378,RNASeq_FPKM
4861,X.4378.fiab,X-4378,RNASeq_FPKM
4862,X.4378.fiab.biib,X-4378,RNASeq_FPKM
4863,X.4378.gepk,X-4378,RNASeq_FPKM
4864,X.4378.HD01,X-4378,RNASeq_FPKM
4865,X.4378.IN24,X-4378,RNASeq_FPKM
4866,X.4378.IN24.biib,X-4378,RNASeq_FPKM
4867,X.4378.LE11,X-4378,RNASeq_FPKM
4868,X.4378.LK36,X-4378,RNASeq_FPKM
4869,X.4378.trib,X-4378,RNASeq_FPKM
4870,X.4378.uned,X-4378,RNASeq_FPKM
4871,X.4378.WN74,X-4378,RNASeq_FPKM
4872,X.4649.abne,X-4649,RNASeq_FPKM
4873,X.4649.biib,X-4649,RNASeq_FPKM
4874,X.4649.bipk,X-4649,RNASeq_FPKM
4875,X.4649.BK20,X-4649,RNASeq_FPKM
4876,X.4649.BK20.biib,X-4649,RNASeq_FPKM
4877,X.4649.BK20.LD25,X-4649,RNASeq_FPKM
4878,X.4649.BY19,X-4649,RNASeq_FPKM
4879,X.4649.BY19.LJ16,X-4649,RNASeq_FPKM
4880,X.4649.CL57,X-4649,RNASeq_FPKM
4881,X.4649.fiab,X-4649,RNASeq_FPKM
4882,X.4649.fiab.biib,X-4649,RNASeq_FPKM
4883,X.4649.gepk,X-4649,RNASeq_FPKM
4884,X.4649.HD01,X-4649,RNASeq_FPKM
4885,X.4649.IN24,X-4649,RNASeq_FPKM
4886,X.4649.IN24.biib,X-4649,RNASeq_FPKM
4887,X.4649.LE11,X-4649,RNASeq_FPKM
4888,X.4649.LK36,X-4649,RNASeq_FPKM
4889,X.4649.trib,X-4649,RNASeq_FPKM
4890,X.4649.uned,X-4649,RNASeq_FPKM
4891,X.4649.WN74,X-4649,RNASeq_FPKM
4892,X.4676.abne,X-4676,RNASeq_FPKM
4893,X.4676.biib,X-4676,RNASeq_FPKM
4894,X.4676.bipk,X-4676,RNASeq_FPKM
4895,X.4676.BK20,X-4676,RNASeq_FPKM
4896,X.4676.BK20.biib,X-4676,RNASeq_FPKM
4897,X.4676.BK20.LD25,X-4676,RNASeq_FPKM
4898,X.4676.BY19,X-4676,RNASeq_FPKM
4899,X.4676.BY19.LJ16,X-4676,RNASeq_FPKM
4900,X.4676.CL57,X-4676,RNASeq_FPKM
4901,X.4676.fiab,X-4676,RNASeq_FPKM
4902,X.4676.fiab.biib,X-4676,RNASeq_FPKM
4903,X.4676.gepk,X-4676,RNASeq_FPKM
4904,X.4676.HD01,X-4676,RNASeq_FPKM
4905,X.4676.IN24,X-4676,RNASeq_FPKM
4906,X.4676.IN24.biib,X-4676,RNASeq_FPKM
4907,X.4676.LE11,X-4676,RNASeq_FPKM
4908,X.4676.LK36,X-4676,RNASeq_FPKM
4909,X.4676.trib,X-4676,RNASeq_FPKM
4910,X.4676.uned,X-4676,RNASeq_FPKM
4911,X.4676.WN74,X-4676,RNASeq_FPKM
4912,X.4927.abne,X-4927,RNASeq_FPKM
4913,X.4927.biib,X-4927,RNASeq_FPKM
4914,X.4927.bipk,X-4927,RNASeq_FPKM
4915,X.4927.BK20,X-4927,RNASeq_FPKM
4916,X.4927.BK20.biib,X-4927,RNASeq_FPKM
4917,X.4927.BK20.LD25,X-4927,RNASeq_FPKM
4918,X.4927.BY19,X-4927,RNASeq_FPKM
4919,X.4927.BY19.LJ16,X-4927,RNASeq_FPKM
4920,X.4927.fiab,X-4927,RNASeq_FPKM
4921,X.4927.fiab.biib,X-4927,RNASeq_FPKM
4922,X.4927.gepk,X-4927,RNASeq_FPKM
4923,X.4927.HD01,X-4927,RNASeq_FPKM
4924,X.4927.IN24,X-4927,RNASeq_FPKM
4925,X.4927.IN24.biib,X-4927,RNASeq_FPKM
4926,X.4927.LE11,X-4927,RNASeq_FPKM
4927,X.4927.LK36,X-4927,RNASeq_FPKM
4928,X.4927.trib,X-4927,RNASeq_FPKM
4929,X.4927.uned,X-4927,RNASeq_FPKM
4930,X.4927.WN74,X-4927,RNASeq_FPKM
4931,X.5205.biib,X-5205,RNASeq_FPKM
4932,X.5205.bipk,X-5205,RNASeq_FPKM
4933,X.5205.BK20,X-5205,RNASeq_FPKM
4934,X.5205.BK20.biib,X-5205,RNASeq_FPKM
4935,X.5205.BK20.LD25,X-5205,RNASeq_FPKM
4936,X.5205.BY19,X-5205,RNASeq_FPKM
4937,X.5205.BY19.LJ16,X-5205,RNASeq_FPKM
4938,X.5205.CL57,X-5205,RNASeq_FPKM
4939,X.5205.fiab,X-5205,RNASeq_FPKM
4940,X.5205.gepk,X-5205,RNASeq_FPKM
4941,X.5205.HD01,X-5205,RNASeq_FPKM
4942,X.5205.IN24.biib,X-5205,RNASeq_FPKM
4943,X.5205.LK36,X-5205,RNASeq_FPKM
4944,X.5205.trib,X-5205,RNASeq_FPKM
4945,X.5205.uned,X-5205,RNASeq_FPKM
4946,X.5205.WN74,X-5205,RNASeq_FPKM
4947,X.1199.abne,X-1199,RNASeq
4948,X.1199.biib,X-1199,RNASeq
4949,X.1199.bipk,X-1199,RNASeq
4950,X.1199.BK20,X-1199,RNASeq
4951,X.1199.BK20.biib,X-1199,RNASeq
4952,X.1199.BK20.LD25,X-1199,RNASeq
4953,X.1199.BY19,X-1199,RNASeq
4954,X.1199.BY19.LJ16,X-1199,RNASeq
4955,X.1199.CL57,X-1199,RNASeq
4956,X.1199.fiab,X-1199,RNASeq
4957,X.1199.fiab.biib,X-1199,RNASeq
4958,X.1199.gepk,X-1199,RNASeq
4959,X.1199.IN24,X-1199,RNASeq
4960,X.1199.IN24.biib,X-1199,RNASeq
4961,X.1199.LE11,X-1199,RNASeq
4962,X.1199.LK36,X-1199,RNASeq
4963,X.1199.trib,X-1199,RNASeq
4964,X.1199.uned,X-1199,RNASeq
4965,X.1199.WN74,X-1199,RNASeq
4966,X.1289.abne,X-1289,RNASeq
4967,X.1289.bipk,X-1289,RNASeq
4968,X.1289.BK20,X-1289,RNASeq
4969,X.1289.BY19,X-1289,RNASeq
4970,X.1289.BY19.LJ16,X-1289,RNASeq
4971,X.1289.CL57,X-1289,RNASeq
4972,X.1289.fiab,X-1289,RNASeq
4973,X.1289.fiab.biib,X-1289,RNASeq
4974,X.1289.gepk,X-1289,RNASeq
4975,X.1289.HD01,X-1289,RNASeq
4976,X.1289.IN24,X-1289,RNASeq
4977,X.1289.LE11,X-1289,RNASeq
4978,X.1289.LK36,X-1289,RNASeq
4979,X.1289.trib,X-1289,RNASeq
4980,X.1289.uned,X-1289,RNASeq
4981,X.1289.WN74,X-1289,RNASeq
4982,X.1317.biib,X-1317,RNASeq
4983,X.1317.bipk,X-1317,RNASeq
4984,X.1317.BK20.biib,X-1317,RNASeq
4985,X.1317.BK20.LD25,X-1317,RNASeq
4986,X.1317.fiab,X-1317,RNASeq
4987,X.1317.gepk,X-1317,RNASeq
4988,X.1317.IN24.biib,X-1317,RNASeq
4989,X.1317.LE11,X-1317,RNASeq
4990,X.1317.uned,X-1317,RNASeq
4991,X.1362.abne,X-1362,RNASeq
4992,X.1362.biib,X-1362,RNASeq
4993,X.1362.bipk,X-1362,RNASeq
4994,X.1362.BK20,X-1362,RNASeq
4995,X.1362.BK20.biib,X-1362,RNASeq
4996,X.1362.BK20.LD25,X-1362,RNASeq
4997,X.1362.BY19,X-1362,RNASeq
4998,X.1362.BY19.LJ16,X-1362,RNASeq
4999,X.1362.CL57,X-1362,RNASeq
5000,X.1362.fiab,X-1362,RNASeq
5001,X.1362.fiab.biib,X-1362,RNASeq
5002,X.1362.gepk,X-1362,RNASeq
5003,X.1362.HD01,X-1362,RNASeq
5004,X.1362.IN24,X-1362,RNASeq
5005,X.1362.IN24.biib,X-1362,RNASeq
5006,X.1362.LE11,X-1362,RNASeq
5007,X.1362.LK36,X-1362,RNASeq
5008,X.1362.trib,X-1362,RNASeq
5009,X.1362.uned,X-1362,RNASeq
5010,X.1362.WN74,X-1362,RNASeq
5011,X.1948.abne,X-1948,RNASeq
5012,X.1948.biib,X-1948,RNASeq
5013,X.1948.bipk,X-1948,RNASeq
5014,X.1948.BK20,X-1948,RNASeq
5015,X.1948.BK20.biib,X-1948,RNASeq
5016,X.1948.BK20.LD25,X-1948,RNASeq
5017,X.1948.BY19,X-1948,RNASeq
5018,X.1948.BY19.LJ16,X-1948,RNASeq
5019,X.1948.CL57,X-1948,RNASeq
5020,X.1948.fiab,X-1948,RNASeq
5021,X.1948.fiab.biib,X-1948,RNASeq
5022,X.1948.gepk,X-1948,RNASeq
5023,X.1948.HD01,X-1948,RNASeq
5024,X.1948.IN24,X-1948,RNASeq
5025,X.1948.IN24.biib,X-1948,RNASeq
5026,X.1948.LE11,X-1948,RNASeq
5027,X.1948.LK36,X-1948,RNASeq
5028,X.1948.trib,X-1948,RNASeq
5029,X.1948.uned,X-1948,RNASeq
5030,X.1948.WN74,X-1948,RNASeq
5031,X.1959.biib,X-1959,RNASeq
5032,X.1959.BK20.biib,X-1959,RNASeq
5033,X.1959.gepk,X-1959,RNASeq
5034,X.1959.IN24.biib,X-1959,RNASeq
5035,X.1959.LE11,X-1959,RNASeq
5036,X.2026.biib,X-2026,RNASeq
5037,X.2026.BK20,X-2026,RNASeq
5038,X.2026.BK20.biib,X-2026,RNASeq
5039,X.2026.BY19,X-2026,RNASeq
5040,X.2026.BY19.LJ16,X-2026,RNASeq
5041,X.2026.CL57,X-2026,RNASeq
5042,X.2026.fiab.biib,X-2026,RNASeq
5043,X.2026.gepk,X-2026,RNASeq
5044,X.2026.HD01,X-2026,RNASeq
5045,X.2026.IN24,X-2026,RNASeq
5046,X.2026.IN24.biib,X-2026,RNASeq
5047,X.2026.LK36,X-2026,RNASeq
5048,X.2026.trib,X-2026,RNASeq
5049,X.2026.uned,X-2026,RNASeq
5050,X.2026.WN74,X-2026,RNASeq
5051,X.2043.abne,X-2043,RNASeq
5052,X.2043.biib,X-2043,RNASeq
5053,X.2043.bipk,X-2043,RNASeq
5054,X.2043.BK20,X-2043,RNASeq
5055,X.2043.BK20.biib,X-2043,RNASeq
5056,X.2043.BK20.LD25,X-2043,RNASeq
5057,X.2043.BY19,X-2043,RNASeq
5058,X.2043.BY19.LJ16,X-2043,RNASeq
5059,X.2043.CL57,X-2043,RNASeq
5060,X.2043.fiab,X-2043,RNASeq
5061,X.2043.fiab.biib,X-2043,RNASeq
5062,X.2043.gepk,X-2043,RNASeq
5063,X.2043.HD01,X-2043,RNASeq
5064,X.2043.IN24,X-2043,RNASeq
5065,X.2043.IN24.biib,X-2043,RNASeq
5066,X.2043.LE11,X-2043,RNASeq
5067,X.2043.LK36,X-2043,RNASeq
5068,X.2043.uned,X-2043,RNASeq
5069,X.2081.biib,X-2081,RNASeq
5070,X.2081.bipk,X-2081,RNASeq
5071,X.2081.BK20,X-2081,RNASeq
5072,X.2081.BK20.biib,X-2081,RNASeq
5073,X.2081.BK20.LD25,X-2081,RNASeq
5074,X.2081.BY19,X-2081,RNASeq
5075,X.2081.BY19.LJ16,X-2081,RNASeq
5076,X.2081.CL57,X-2081,RNASeq
5077,X.2081.fiab,X-2081,RNASeq
5078,X.2081.fiab.biib,X-2081,RNASeq
5079,X.2081.gepk,X-2081,RNASeq
5080,X.2081.HD01,X-2081,RNASeq
5081,X.2081.IN24.biib,X-2081,RNASeq
5082,X.2081.LE11,X-2081,RNASeq
5083,X.2081.LK36,X-2081,RNASeq
5084,X.2081.trib,X-2081,RNASeq
5085,X.2081.uned,X-2081,RNASeq
5086,X.2081.WN74,X-2081,RNASeq
5087,X.2283.abne,X-2283,RNASeq
5088,X.2283.bipk,X-2283,RNASeq
5089,X.2283.BK20,X-2283,RNASeq
5090,X.2283.BY19,X-2283,RNASeq
5091,X.2283.CL57,X-2283,RNASeq
5092,X.2283.gepk,X-2283,RNASeq
5093,X.2283.HD01,X-2283,RNASeq
5094,X.2283.IN24,X-2283,RNASeq
5095,X.2283.IN24.biib,X-2283,RNASeq
5096,X.2283.LE11,X-2283,RNASeq
5097,X.2283.LK36,X-2283,RNASeq
5098,X.2283.trib,X-2283,RNASeq
5099,X.2283.WN74,X-2283,RNASeq
5100,X.2339.abne,X-2339,RNASeq
5101,X.2339.biib,X-2339,RNASeq
5102,X.2339.bipk,X-2339,RNASeq
5103,X.2339.BK20,X-2339,RNASeq
5104,X.2339.BK20.biib,X-2339,RNASeq
5105,X.2339.BY19,X-2339,RNASeq
5106,X.2339.BY19.LJ16,X-2339,RNASeq
5107,X.2339.CL57,X-2339,RNASeq
5108,X.2339.fiab,X-2339,RNASeq
5109,X.2339.fiab.biib,X-2339,RNASeq
5110,X.2339.gepk,X-2339,RNASeq
5111,X.2339.HD01,X-2339,RNASeq
5112,X.2339.IN24,X-2339,RNASeq
5113,X.2339.IN24.biib,X-2339,RNASeq
5114,X.2339.LE11,X-2339,RNASeq
5115,X.2339.LK36,X-2339,RNASeq
5116,X.2339.trib,X-2339,RNASeq
5117,X.2339.uned,X-2339,RNASeq
5118,X.2339.WN74,X-2339,RNASeq
5119,X.2428.abne,X-2428,RNASeq
5120,X.2428.biib,X-2428,RNASeq
5121,X.2428.bipk,X-2428,RNASeq
5122,X.2428.BK20,X-2428,RNASeq
5123,X.2428.BK20.biib,X-2428,RNASeq
5124,X.2428.BK20.LD25,X-2428,RNASeq
5125,X.2428.BY19,X-2428,RNASeq
5126,X.2428.BY19.LJ16,X-2428,RNASeq
5127,X.2428.CL57,X-2428,RNASeq
5128,X.2428.fiab,X-2428,RNASeq
5129,X.2428.fiab.biib,X-2428,RNASeq
5130,X.2428.gepk,X-2428,RNASeq
5131,X.2428.HD01,X-2428,RNASeq
5132,X.2428.IN24,X-2428,RNASeq
5133,X.2428.LE11,X-2428,RNASeq
5134,X.2428.LK36,X-2428,RNASeq
5135,X.2428.trib,X-2428,RNASeq
5136,X.2428.uned,X-2428,RNASeq
5137,X.2428.WN74,X-2428,RNASeq
5138,X.2470.abne,X-2470,RNASeq
5139,X.2470.bipk,X-2470,RNASeq
5140,X.2470.BK20,X-2470,RNASeq
5141,X.2470.BY19,X-2470,RNASeq
5142,X.2470.CL57,X-2470,RNASeq
5143,X.2470.fiab,X-2470,RNASeq
5144,X.2470.fiab.biib,X-2470,RNASeq
5145,X.2470.IN24,X-2470,RNASeq
5146,X.2470.LE11,X-2470,RNASeq
5147,X.2470.LK36,X-2470,RNASeq
5148,X.2470.trib,X-2470,RNASeq
5149,X.2470.uned,X-2470,RNASeq
5150,X.2470.WN74,X-2470,RNASeq
5151,X.2564.abne,X-2564,RNASeq
5152,X.2564.biib,X-2564,RNASeq
5153,X.2564.bipk,X-2564,RNASeq
5154,X.2564.BK20,X-2564,RNASeq
5155,X.2564.BK20.biib,X-2564,RNASeq
5156,X.2564.BK20.LD25,X-2564,RNASeq
5157,X.2564.BY19,X-2564,RNASeq
5158,X.2564.BY19.LJ16,X-2564,RNASeq
5159,X.2564.CL57,X-2564,RNASeq
5160,X.2564.fiab,X-2564,RNASeq
5161,X.2564.fiab.biib,X-2564,RNASeq
5162,X.2564.gepk,X-2564,RNASeq
5163,X.2564.HD01,X-2564,RNASeq
5164,X.2564.IN24,X-2564,RNASeq
5165,X.2564.IN24.biib,X-2564,RNASeq
5166,X.2564.LE11,X-2564,RNASeq
5167,X.2564.LK36,X-2564,RNASeq
5168,X.2564.trib,X-2564,RNASeq
5169,X.2564.uned,X-2564,RNASeq
5170,X.2564.WN74,X-2564,RNASeq
5171,X.2633.abne,X-2633,RNASeq
5172,X.2633.biib,X-2633,RNASeq
5173,X.2633.bipk,X-2633,RNASeq
5174,X.2633.BK20,X-2633,RNASeq
